"symbol_time","symbol","cell_text"
"17-Jul-23  10:59 ET","TSLA","Tesla receives another jolt after announcing initial Cybertruck production, but price war heating up
  (285.17 
+3.79
)
Tesla
 (
TSLA
) shares have been supercharged over the past two months, surging by about 75% since mid-May, and now the stock is amped up again after the company announced that the first Cybertruck was built at its Austin, Texas facility. 
Originally planned for production in 2021, the Cybertruck has been both a source of excitement and frustration for investors as delays continually pushed the launch date out. With the finish line finally in sight -- 
TSLA
 is expecting its first deliveries in Q3 -- the long-awaited (and funny-looking) Cybertruck is poised to become its next major growth catalyst.
During the Q2 earnings call in April, Elon Musk commented that there's a ""tremendous amount of demand"" for Cybertruck, which represents 
TSLA
's first new vehicle launch since it introduced the Model Y SUV in 2020. 
However, it will take some time before it becomes a meaningful contributor on the top-line as 
TSLA
 ramps up production. In fact, if 
TSLA
 cracks the 10,000 mark for deliveries this year, that would likely be viewed as a success. For some perspective, the company is targeting total deliveries of approximately 1.8 mln for FY23.
Furthermore, 
TSLA
's automotive gross margin will likely be pressured due to the manufacturing inefficiencies associated with low production rates. Considering that 
TSLA
's margins are already being squeezed from its price-cutting strategy, the prospects of another dip in margins isn't great news. 
Last quarter, automotive gross margin (excluding regulatory credits) cratered by five percentage points sequentially to about 16%. 
CFO Zachary Kirkhorn had previously stated that automotive gross margin should stay above 20% for FY23, but that seems unlikely now -- especially since 
TSLA
 just announced another set of price decreases in China.
Market participants, though, are looking ahead to FY24 when Cybertruck production has fully ramped up and deliveries are moving the needle. The general expectation is that margins should bottom out in 2H23 before rebounding in FY24, setting the stage for strong earnings growth next year. On that note, analysts are currently forecasting EPS to grow by more than 40% in FY24, compared to a projected 16% drop this year.
There are still some key unknowns. 
For instance, the price for Cybertruck has yet to be disclosed. Musk has noted in the past that Cybertruck has some new technology and that its frame is made out stainless steel, making it expensive to produce. In an environment in which 
TSLA
 is frequently cutting prices to drive demand up, we're curious whether a higher-priced EV with an odd design will meet the high delivery expectations that are set for it. 
Earlier this morning, 
Ford Motor
 (
F
) reported that it lowered the price of its F-150 Lightning pickup truck by up to 17% as the EV price war heats up. Combined with the Cybertruck launch news, the price cut disclosure has sent shares of Ford sharply lower. 
Rivian
 (
RIVN
), which makes the R1T pickup truck, is also notably lower on rising competition concerns. 
The bottom line is that the production of the first Cybertruck at the Texas facility marks an important milestone for 
TSLA
 and signals that a new growth catalyst is on the horizon. There may be some more bumps in the road as it relates to 
TSLA
's margins, but market participants seem to be looking beyond those issues and focusing on a return to solid earnings growth in FY24.
 "
"17-Jul-23  06:01 ET","TSLA","Tesla announces that first Cybertruck has been built in Texas
  (281.38)
Tweet
 "
"23-Aug-23  14:39 ET","TSLA","Tesla +1.8% mounts a comeback after opening down -1.6%; shares amid a relief rally after tumbling over 18% since Q2 earnings in mid-July
  (237.40 
+4.21
)
 
 "
"23-Aug-23  07:32 ET","TSLA","Tesla Germany plant is lowering production targets, according to Reuters, citing Business Insider
  (233.19)
Reuters
Business Insider
 "
"17-Aug-23  13:50 ET","TSLA","Tesla planning to enter rental car market starting with pilot program in Texas, according to TeslaRati
  (223.19 
-2.47
)
TeslaRati
 (potential related stocks: 
HTZ
, 
CAR
)
 "
"07-Aug-23  09:05 ET","TSLA","Tesla appointed Vaibhav Taneja as Chief Financial Officer in addition to his current role as Chief Accounting Officer, to succeed Zachary Kirkhorn
  (253.86)
Mr. Kirkhorn stepped down as of August 4, after a thirteen-year tenure with the company, the last four years of which he has served as Master of Coin and Chief Financial Officer. During his tenure, Tesla has seen tremendous expansion and growth. Tesla thanks Mr. Kirkhorn for his significant contributions. Mr. Kirkhorn will continue to serve Tesla through the end of the year to support a seamless transition.
  Prior to this appointment as CFO, Mr. Taneja served as Tesla's Chief Accounting Officer since March 2019, as Corporate Controller from May 2018, and as Assistant Corporate Controller between February 2017 and May 2018. Mr. Taneja served in various finance and accounting roles at SolarCity from March 2016. Prior to that, Mr. Taneja was employed at PricewaterhouseCoopers in both India and the U.S. between July 1999 and March 2016.
 "
"07-Aug-23  06:01 ET","TSLA","Tesla CEO Elon Musk tweets ""I’m getting an MRI of my neck & upper back tomorrow.   May require surgery before the fight can happen. Will know this week""
  (253.86)
Tweet
 "
"28-Jul-23  10:20 ET","TSLA","Tesla had discussions with India investment agency, according to Reuters
  (263.47 
+7.78
)
Reuters
 "
"26-Jul-23  16:00 ET","TSLA","Tesla: California will investigate 
TSLA
 over Autopilot safety & marketing, according to CNBC
  (264.31 
-0.90
)
CNBC
 "
"20-Jul-23  10:14 ET","TSLA","Tesla fails to steer around margin concerns in Q2, sending shares in reverse
  (273.55 
-17.71
)
Record vehicle deliveries and moderating raw materials prices helped 
Tesla
 (
TSLA
) drive past 2Q23 EPS and revenue expectations, but the EV makers' declining margins, aggressive investment plans, and warning that more price cuts may be on the way have the stock in reverse today.
With shares skyrocketing by about 140% this year, resulting in a steep 1-year forward P/E of around 60x, 
TSLA
 had little room for error. While there are plenty of positives, including a reaffirm of FY23 production of 1.8 mln vehicles, the blemishes are significant enough to elicit a profit-taking pullback.
Heading into the report, a popular narrative was that 
TSLA
's margins were set to stabilize in Q2, setting the stage for meaningful improvements in 2H23. Now, however, that presumption looks premature after 
TSLA
's automotive gross margin slipped to about 18%, while GAAP gross margin dove by 682 bps yr/yr to 18.2%, missing expectations. 
The bigger issue, though, is that Elon Musk signaled that more margin-eroding price cuts could soon be on the way as the EV price war rages on. Compared to a year ago, the average selling price has already fallen by nearly 20%.
After digesting that news, earnings call participants were greeted by Musk's proclamation that 
TSLA
 will spend more than $1.0 bln by the end of 2024 to develop a supercomputer called ""Dojo."" That disclosure isn't sitting too well with investors who are becoming increasingly anxious about 
TSLA
's profitability. 
In typical Musk fashion, the eccentric CEO promised that the investments in Dojo, which is accumulating massive amounts of video data from 
TSLA
 vehicles, will ultimately make the company's current financial metrics ""look silly."" Dojo will be used to power 
TSLA
's full self-driving (FSD) technology and is viewed by Musk as the key to substantially increasing the value of current and future vehicles.
Musk is comfortable with the idea of sacrificing margins for volume since more cars on the road now equates to greater FSD-related revenue down the road. Of course, Musk has over-promised and under-delivered on the development of FSD, so investors are taking his statements with a grain of salt. 
On that note, during the earnings call, he said that he thinks FSD will be better than human driving capability by the end of this year.
Speaking of ""looking silly"", the Cybertruck was another main topic last night, with Musk seemingly walking back the expectation that deliveries will begin in Q1. Instead, he simply stated that the first deliveries are slated for later this year and that production will gradually increase in 2024.
Overall, it's a mixed bag for 
TSLA
 with sales remaining very healthy, but at the expense of margins. Participants wanted to come away from this report with the feeling that margins have bottomed out and are set to improve in 2H, but that didn't happen, resulting in a profit-taking sell-off.
 "
"20-Jul-23  06:01 ET","TSLA","Tesla: Key comments from conference call last night
  (291.26)
The company achieved record vehicle production and deliveries.
Dojo training computer is designed to significantly reduce the cost of neural net training. Also expects to use Nvidia (NVDA) for training computers.
Tesla has more units on the road collecting AI data
The company continues to target 1.8mm vehicle deliveries this year, although it expects that Q3 production will be a little bit down because of summer shutdowns for a lot of factory upgrades.
The short-term variances in gross margin and profitability really are minor relative to the long-term picture.
When interest rates rise, the company said it has to reduce the price of the car because the interest payments increase the price of the car.
CyberTruck has a lot of new technology in it.
CyberTruck deliveries will start in 2023 and production will increase in 2024.
 "
