"symbol_time","symbol","cell_text"
"05-Jun-23  15:05 ET","AAPL","Apple: Introducing Apple Vision Pro: Apple’s first spatial computer
  (179.14 
-1.81
)
Apple® today unveiled Apple Vision Pro™, a revolutionary spatial computer that seamlessly blends digital content with the physical world, while allowing users to stay present and connected to others. Vision Pro creates an infinite canvas for apps that scales beyond the boundaries of a traditional display and introduces a fully three-dimensional user interface controlled by the most natural and intuitive inputs possible — a user's eyes, hands, and voice. Featuring visionOS™, the world's first spatial operating system, Vision Pro lets users interact with digital content in a way that feels like it is physically present in their space. The breakthrough design of Vision Pro features an ultra-high-resolution display system that packs 23 million pixels across two displays, and custom Apple silicon in a unique dual-chip design to ensure every experience feels like it's taking place in front of the user's eyes in real time.
Click here for full release.
 "
"05-Jun-23  15:05 ET","AAPL","Apple WWDC event ends with ad for Apple Vision Pro; 
AAPL
 shares reversed gains during show
  (179.61 
-1.52
)
 
 "
"05-Jun-23  15:02 ET","AAPL","Apple at WWDC says Apple Vision Pro will cost $3499 and will be available early next year
  (181.69 
+0.73
)
 
 "
"05-Jun-23  15:00 ET","AAPL","Apple at WWDC says Vision Pro will be able to be unlocked with your eye
  (181.69 
+0.73
)
 
 "
"05-Jun-23  14:58 ET","AAPL","Apple at WWDC says it is working with Unity Software (U) for applications on Vision Pro
  (180.34 
-0.53
)
 
 "
"05-Jun-23  14:44 ET","AAPL","Apple at WWDC introduces AR/VR headset called ""Apple Vision Pro"" 
  (180.79 
-0.07
)
Interface can be controlled with eyes, voice, hands, or face.
Launching new apps doesn't take space of existing ones.
You will able to see all open tabs in Safari.
Will work with Bluetooth accessories.
Will contain remote work features such as document collaboration.
Will contain a 3D camera.
100 Apple Arcade titles will be available.
Disney (
DIS
) CEO Bob Iger appeared on stage to talk about new product. Apple and Disney will partner to deliver content with Disney+ on device.
Related stocks: 
META 
(has competitive product)
 "
"05-Jun-23  14:25 ET","AAPL","Apple announces powerful new privacy and security features
  (183.23 
+2.28
)
Apple® today announced its latest privacy and security innovations, including major updates to Safari® Private Browsing, Communication Safety, and Lockdown Mode, as well as app privacy improvements. Additionally, Apple introduced new features designed with privacy and security at their core, including Check In, NameDrop™, and Live Voicemail. These new efforts are the latest manifestation of Apple's deeply held belief that privacy is a fundamental human right and that good privacy is built on a foundation of strong security.
Click here for full release.
 "
"05-Jun-23  14:24 ET","AAPL","Apple: iPadOS 17 brings new levels of personalization and versatility to iPad
  (183.37 
+2.42
)
Featuring a redesigned Lock Screen and interactive widgets; intelligent new features in PDFs and Notes; updates to Messages, FaceTime, and Safari; and the all-new Health app
Click here for full release.
 "
"05-Jun-23  14:23 ET","AAPL","Apple provides powerful insights into new areas of health
  (183.22 
+2.27
)
Apple® today announced new health features in iOS 17, iPadOS® 17, and watchOS® 10, expanding into two impactful areas and providing innovative tools and experiences across platforms.
Click here for full release.
 "
"05-Jun-23  14:21 ET","AAPL","Apple: Introducing watchOS 10, a milestone update for Apple Watch
  (182.71 
+1.77
)
Apple® today previewed watchOS® 10, bringing Apple Watch® users a fresh approach to quickly view information with redesigned apps, a new Smart Stack to show relevant widgets right when they're needed, and delightful new watch faces. New metrics, Workout Views, and Bluetooth connectivity for power meters, speed sensors, and cadence sensors arrive for cyclists, while new Compass Waypoints and Maps capabilities further help hikers. The Mindfulness app offers additional tools to support mental health. watchOS 10 is available as a developer beta today, and will be available as a free software update this fall.
Click here for full release.
 "
"05-Jun-23  14:21 ET","AAPL","Apple: macOS Sonoma brings all-new capabilities for elevating productivity and creativity
  (182.71 
+1.74
)
With more ways to personalize with widgets and stunning new screen savers, significant updates to Safari and video conferencing, along with an optimized gaming experience — the Mac experience is better than ever
Click here for full release.
 "
"05-Jun-23  14:21 ET","AAPL","Apple: tvOS 17 brings FaceTime and video conferencing to the biggest screen in the home
  (182.65 
+1.73
)
Apple® today announced software updates coming this fall that make Apple TV 4K® even more enjoyable, interactive, and fun for the whole household. With tvOS® 17, FaceTime® comes to Apple TV 4K, so users — for the first time ever — can enjoy the popular app on their TV for even more engaging conversations with family and friends. tvOS 17 also introduces an all-new Control Center, along with other enhancements that provide a more personalized experience that works even better with iPhone®. Apple TV 4K brings together Apple TV+® and all of the most popular streaming apps — in cinematic picture and audio quality — as well as Apple Music®, Apple Fitness+ ?, and Apple Arcade® to the biggest screen in the home. Boasting the powerful performance of the A15 Bionic chip, intuitive controls, and seamless interaction with Apple devices and smart home accessories, Apple TV 4K is the best living room device. tvOS 17 is available as a developer beta today, and it will be available as a free software update this fall.
Click here for full release.
 "
"05-Jun-23  14:20 ET","AAPL","Apple: iOS 17 makes iPhone more personal and intuitive
  (182.70 
+1.75
)
The release introduces major updates to communications apps, easier sharing with AirDrop, more intelligent text input, and new experiences with Journal and StandBy
Click here for full release.
 "
"05-Jun-23  14:20 ET","AAPL","Apple at WWDC event
  (183.13 
+2.18
)
Mac OS introduces new ""game mode"" feature (
ATVI, EA, TTWO, MSFT, SONY, GME
).
Will introducing new video conferencing features in Mac OS (
ZM
).
Apple password share feature will be added to Mac OS.
Apple introduces adaptive audio for AirPods.
Apple introduces Facetime on Apple TV.
Watch OS will have new workout and biking features.
 "
"05-Jun-23  13:42 ET","AAPL","Apple WWDC Event -- iOS 17 and iPad OS 17
  (184.52 
+3.58
)
Apple introduces new ""check in"" feature that will notify your parents or friends that you made it to your destination okay.
New ""Posters"" will show personalized screens depending on who calls you.
Apple introduces Live Voicemail that shows a live transcription of the voicemail as the person is talking.
FaceTime introduces message recording feature.
New ""Name Drop"" will allow users to AirDrop their phone numbers and email addresses with friends.
Will introduce new Journal Application.
New iPad personalization features.
 "
"05-Jun-23  13:18 ET","AAPL","Apple introduces the 15-inch MacBook Air
  (184.44 
+3.49
)
With an expansive 15.3-inch Liquid Retina display, the performance of M2, up to 18 hours of battery life, and a six-speaker sound system, all in a thin and light, fanless design, the new MacBook Air is the world's best 15-inch laptop
Click here for full release.
 "
"05-Jun-23  13:18 ET","AAPL","Apple introduces M2 Ultra
  (184.66 
+3.71
)
Apple® today announced M2 Ultra, a new system on a chip (SoC) that delivers huge performance increases to the Mac® and completes the M2 family. M2 Ultra is the largest and most capable chip Apple has ever created, and it makes the new Mac Studio™ and Mac Pro® the most powerful Mac desktops ever made. M2 Ultra is built using a second-generation 5-nanometer process and uses Apple's groundbreaking UltraFusion® technology to connect the die of two M2 Max chips, doubling the performance. M2 Ultra consists of 134 billion transistors — 20 billion more than M1 Ultra. Its unified memory architecture supports up to a breakthrough 192GB of memory capacity, which is 50 percent more than M1 Ultra, and features 800GB/s of memory bandwidth — twice that of M2 Max. M2 Ultra features a more powerful CPU that's 20 percent faster than M1 Ultra, a larger GPU that's up to 30 percent faster, and a Neural Engine that's up to 40 percent faster.1 It also features a media engine with twice the capabilities of M2 Max for blazing ProRes® acceleration. With all these advancements, M2 Ultra takes Mac performance to a whole new level yet again.
Click here for full release.
 "
"05-Jun-23  13:18 ET","AAPL","Apple unveils new Mac Studio and brings Apple silicon to Mac Pro
  (184.53 
+3.57
)
With M2 Max and the new M2 Ultra, Mac Studio is a performance powerhouse in a compact design, while the new Mac Pro combines the incredibly powerful M2 Ultra with PCIe expansion and completes the Mac transition to Apple silicon
Click here for full release.
 "
"05-Jun-23  13:18 ET","AAPL","Apple WWDC event
  (184.33 
+3.39
)
Apple introduces a new 15 inch MacBook Air.
The world's thinnest 15 inch laptop, weighing 3 lbs.
15.3"" screen with 500 nits of brightness.
 M2 professor.
18 Hours of battery life.
Starting at $12.99.  Available next week.
Apple introduces new Mac Studio starting at $1999.
Will contain M2 Max chip.
Apple introduces new M2 Ultra chip, doubling performance of M2 Max.
Will be used in new Mac Pro starting at $6499.
 "
"05-Jun-23  09:37 ET","AAPL","Apple shares hit record high ahead of WWDC today at 13:00 ET
  (183.59 
+2.58
)
 
 "
"01-Jun-23  14:37 ET","AAPL","Apple planning 53 new or remodeled stores by 2027, according to Bloomberg 
  (179.70 
+2.45
)
Bloomberg
 "
"31-May-23  13:02 ET","AAPL","Apple developers generated $1.1 trillion in total billings and sales in the App Store ecosystem in 2022 
  (178.71 
+1.41
)
More than 90 percent of billings and sales accrued solely to developers, without any 
commission paid to Apple.
New study underscores the strength and resilience of the App Store ecosystem 
— with billings and sales facilitated by 
the App Store growing 29 percent year over year.
 "
"18-May-23  13:07 ET","AAPL","Apple: ChatGPT app now available for iOS, Android version ""coming soon""
  (174.49 
+1.79
)
Blog
 "
"05-May-23  11:13 ET","AAPL","Story Stocks: Apple looking delicious today as upside iPhone revs lead the way; AR/VR headset next up (
AAPL
)
  (173.55 
+7.76
)
Apple (
AAPL
 +5%) is trading nicely higher after reporting Q2 (Mar) results last night. The headline numbers of a nice EPS beat and upside revenue were quite good, especially in light of macro and FX headwinds. After production headaches due to China COVID shutdowns in DecQ, Apple says that supply...
  Full Article 
 "
"05-May-23  10:45 ET","AAPL","Apple shares higher by 5% following beat on earnings and better than expected iPhone revenue
  (173.90 
+8.16
)
 
 "
"05-May-23  10:09 ET","AAPL","Apple looking delicious today as upside iPhone revs lead the way; AR/VR headset could be next catalyst
  (173.38 
+7.59
)
Apple (
AAPL
 +5%) 
is trading nicely higher after reporting Q2 (Mar) results last night. The headline numbers of a nice EPS beat and upside revenue were quite good, especially in light of macro and FX headwinds. After production headaches due to China COVID shutdowns in DecQ, Apple says that supply was not a problem in MarQ. Apple also announced a $90 bln share repurchase program and hiked the dividend by 4%. 
iPhone was the star of the show
 with revenue coming in much better than expected. Revenue rose 1.5% yr/yr to $51.33 bln, a record iPhone result for MarQ. Apple says iPhone 14 continues to delight users with its long-lasting battery and advanced camera. Apple said that production issues in DecQ may have pushed some sales into MarQ. iPhone outperformance helped to offset weakness in other areas. 
 
Probably the biggest disappointment was Mac sales
, which fell 31% yr/yr to $7.17 bln, which was below street estimates. In fairness, Mac was lapping a very difficult compare last year which included the incredibly successful rollout of its M1 chips throughout its Mac lineup. However, Apple also conceded that Mac faced some macroeconomic and FX headwinds. 
iPad revenue fell 13%
 yr/yr at $6.67 bln, which was in-line with street ests, Similar to Mac, iPad revenue was hurt by macro and FX challenges as well as lapping the M1-powered iPad Air last year. 
 
Wearables revenue was flat
 yr/yr at $8.76 bln, which was slight upside. Wearables was up 5% to $20.9 bln, which was a bit light but not bad. 
 
Emerging Markets was another important topic
 with India being described as an ""incredibly exciting market"" and a major focus for Apple. It just launched its first two Apple stores there, one in Mumbai and one in Delhi. CEO Tim Cook visited and saw a lot of excitement firsthand. There are a lot of people coming into the middle-class, and Apple feels that India is at a tipping point. Apple also had a stellar quarter in other emerging markets, with records set in several countries. 
Overall, it was a solid quarter but pretty much as expected. 
Strong iPhone revenue helped to offset some weakness in Macs an iPads. The sizeable buyback authorization and dividend hike were a nice bonus. 
All eyes now turn to WWDC
, Apple's annual Worldwide Developers Conference in early June. Excitement is building for what is expected to be the launch of Apple's AR/VR headset, which would be a new product category for Apple. The first headsets are expected to be pretty pricey with cheaper versions likely in the next couple of years. 
Apple shares have been on a nice uptrend, up nearly 40% from their January lows and the stock is flirting a new 52-week high today. Suppliers to keep on note include: 
SWKS, CRUS, AVGO, QRVO, TSM
, and 
QCOM
, among others (
SMH
); 
SSNLF
, 
LPL 
(for displays) and 
LITE 
(for FaceID).
 "
